name,EventStartTime,SalesStartTIme,SalesEndTime,min_price,max_price,nameArtist,VenueName,VenueCity,VenueState,num_links,seguidoresSpotify,popularidad,subsYT,VenueClass,NumGeneros,peso_promotor,tiene_lastfm_url,Generos_combinados,conciertos_del_artista_en_ciudad,tiene_twitter,tiene_instagram,tiene_itunes,tiene_homepage,Adult Contemporary,Alternative,Alternative Rock,Ballads/Romantic,Blues,Classical,Classical/Vocal,Club Dance,Dance,Dance/Electronic,Flamenco,Folk,Funky Breaks,Hard Rock,Heavy Metal,Hip-Hop/Rap,Indie Pop,Jazz,Jazz Blues,K-Pop,Latin,Latin Pop,Metal,New Wave,Other,Performance Art,Pop,Pop Metal,Pop Rock,Pop Vocal,Psychedelic,R&B,Reggae,Rock,Singer-Songwriter,Soul,Urban,World,tiene_wiki,tiene_youtube,dias_Venta,dias_desdeFinVenta,num_noches
Luis Miguel,2024-07-24 18:30:00+00:00,2024-02-19 09:00:00+00:00,2024-07-24 18:30:00+00:00,60.0,720.0,Luis Miguel,Estadi Ciutat de València,Valencia,Valencia,9,14968817.0,82.0,1716398.4314720812,3,2,1,0,"Rock,Pop,World,Latin",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,156,0,1
Fonseca,2024-07-27 19:30:00+00:00,2023-12-04 09:00:00+00:00,2024-07-27 19:30:00+00:00,30.0,100.0,Fonseca,WiZink Center,Madrid,Madrid,8,2918923.0,68.0,1540000.0,2,2,3,0,"Rock,Pop,World,Latin",1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,236,0,1
gREAT sTRAITS,2024-09-13 19:30:00+00:00,2023-12-22 09:00:00+00:00,2024-09-13 19:30:00+00:00,38.0,75.0,gREAT sTRAITS,La Riviera,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,1,1,2,0,"Rock,Pop",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,266,0,1
Manolo García,2024-09-20 18:30:00+00:00,2024-02-15 17:02:00+00:00,2024-09-20 18:30:00+00:00,47.0,52.0,Manolo Garcia,Plaza de Toros de Granada,Granada,Granada,5,617811.0,57.0,199000.0,2,4,5,0,"Rock,Pop",1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,218,0,1
Manolo García,2024-09-21 19:30:00+00:00,2023-11-30 11:00:00+00:00,2024-09-21 19:30:00+00:00,47.0,55.0,Manolo Garcia,Centro Hípico,Mairena del Aljarafe,Seville,5,617811.0,57.0,199000.0,0,4,5,0,"Rock,Pop",1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,296,0,1
María Peláe,2024-09-28 19:30:00+00:00,2023-11-30 11:00:00+00:00,2024-09-28 19:30:00+00:00,30.0,30.0,María Peláe,La Riviera,Madrid,Madrid,7,58222.0,46.0,1716398.4314720812,1,1,3,0,"Other,Pop,Rock",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,303,0,1
Manolo García,2024-10-04 19:00:00+00:00,2024-01-24 11:00:00+00:00,2024-10-04 19:00:00+00:00,47.0,52.0,Manolo Garcia,Plaza de Toros de Murcia,Murcia,Murcia,5,617811.0,57.0,199000.0,2,4,15,0,"Rock,Pop",1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,254,0,1
MARCUS KING: MOOD SWINGS THE WORLD TOUR,2024-10-13 18:30:00+00:00,2023-12-19 11:00:00+00:00,2024-10-13 18:30:00+00:00,35.0,35.0,Marcus King,La Riviera,Madrid,Madrid,4,213583.0,52.0,1716398.4314720812,1,3,85,0,"Rock,Pop,Psychedelic",1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,299,0,1
MARCUS KING: MOOD SWINGS THE WORLD TOUR,2024-10-17 19:00:00+00:00,2024-02-16 09:00:00+00:00,2024-10-17 19:00:00+00:00,35.0,35.0,Marcus King,Sala Apolo,Barcelona,Barcelona,4,213583.0,52.0,1716398.4314720812,0,3,85,0,"Rock,Pop,Psychedelic",1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,244,0,1
El Barrio,2024-10-18 19:00:00+00:00,2024-02-16 09:00:00+00:00,2024-10-18 19:00:00+00:00,40.0,65.0,El Barrio,Plaza de Toros de Valencia,Valencia,Valencia,9,1169570.0,61.0,1716398.4314720812,2,4,3,0,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,245,0,1
gREAT sTRAITS,2024-10-19 19:30:00+00:00,2024-01-02 11:00:00+00:00,2024-10-19 19:30:00+00:00,35.0,35.0,gREAT sTRAITS,Sala Razzmatazz 1,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,2,0,"Rock,Pop",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,291,0,1
Manolo García,2024-10-25 18:30:00+00:00,2023-10-11 10:00:00+00:00,2024-10-25 18:30:00+00:00,47.0,52.0,Manolo Garcia,Polideportivo Pisuerga,Valladolid,Valladolid,5,617811.0,57.0,199000.0,1,4,6,0,"Rock,Pop",1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,380,0,1
David Bisbal,2024-10-26 20:00:00+00:00,2023-11-30 11:00:00+00:00,2024-10-26 20:00:00+00:00,40.0,65.0,El Barrio,Plaza de Toros de Granada,Granada,Granada,9,1169570.0,61.0,1716398.4314720812,2,4,3,0,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,331,0,1
Carín León,2024-10-26 19:00:00+00:00,2024-02-19 11:00:00+00:00,2024-10-26 19:00:00+00:00,30.0,80.0,Carin Leon,WiZink Center,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,2,0,"Rock,Pop,Latin",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,250,0,1
Jacob Collier // DJESSE UK & EUROPE TOUR,2024-10-31 20:00:00+00:00,2023-12-20 10:00:00+00:00,2024-10-31 20:00:00+00:00,40.0,105.0,Jacob Collier,WiZink Center,Madrid,Madrid,10,769641.0,64.0,1570000.0,2,1,85,1,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,316,0,1
Jacob Collier // DJESSE UK & EUROPE TOUR,2024-11-03 20:00:00+00:00,2023-12-01 09:00:00+00:00,2024-11-03 20:00:00+00:00,40.0,40.0,Jacob Collier,Sant Jordi Club,Barcelona,Barcelona,10,769641.0,64.0,1570000.0,1,1,85,1,"Rock,Pop",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,338,0,1
Manolo García,2024-11-04 20:00:00+00:00,2023-12-01 09:00:00+00:00,2024-11-04 20:00:00+00:00,47.0,52.0,Manolo Garcia,Coliseum,A Coruña,La Corunna,5,617811.0,57.0,199000.0,2,4,15,0,"Rock,Pop",1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,339,0,1
Manolo García,2024-11-12 18:00:00+00:00,2023-11-15 09:00:00+00:00,2024-11-12 18:00:00+00:00,47.0,52.0,Manolo Garcia,Bilbao Arena Miribilla,Bilbao,Biscay,5,617811.0,57.0,199000.0,2,4,15,0,"Rock,Pop",1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,363,0,1
Rozalén,2024-12-11 18:00:00+00:00,2023-11-15 09:00:00+00:00,2024-12-11 18:00:00+00:00,38.0,55.0,Rozalen,Bilbao Arena Miribilla,Bilbao,Biscay,5,4564084.492307693,60.90461538461538,501000.0,2,1,65,0,"Rock,Pop",1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,392,0,1
STINGERS + ALEJANDRIA + THE NIGHT PROWLERS,2024-12-28 19:00:00+00:00,2023-12-15 11:00:00+00:00,2024-12-28 19:00:00+00:00,22.0,22.0,Stingers,Sala Razzmatazz 2,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,8,0,"Rock,Hard Rock,Metal",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,379,0,1
Supersuckers + Wicked Dog,2024-02-17 17:30:00+00:00,2023-04-24 08:00:00+00:00,2024-02-17 17:30:00+00:00,22.0,22.0,Supersuckers,WOLF,Barcelona,Barcelona,10,47368.0,35.0,1716398.4314720812,0,1,13,1,"Rock,Alternative Rock,Hard Rock",1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,299,0,1
Mago de Oz,2024-03-10 19:30:00+00:00,2023-10-18 12:17:00+00:00,2024-03-10 19:30:00+00:00,30.0,30.0,Mago De Oz,Sala Razzmatazz 1,Barcelona,Barcelona,9,4067514.0,68.0,2180000.0,0,6,8,1,"Rock,Pop,Hard Rock",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,144,0,1
The Answer,2024-04-26 17:30:00+00:00,2024-01-18 14:01:00+00:00,2024-04-26 17:30:00+00:00,25.0,25.0,The Answer,Sala Razzmatazz 2,Barcelona,Barcelona,10,41948.0,28.0,5080.0,0,3,8,1,"Rock,Pop,Hard Rock",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,99,0,1
The Answer,2024-05-09 17:30:00+00:00,2023-09-21 11:10:00+00:00,2024-05-09 17:30:00+00:00,25.0,25.0,The Answer,Sala Mon Live,Madrid,Madrid,10,41948.0,28.0,5080.0,0,3,8,1,"Rock,Pop,Hard Rock",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,231,0,1
The Answer,2024-05-10 18:00:00+00:00,2023-09-21 11:10:00+00:00,2024-05-10 21:59:00+00:00,25.0,25.0,The Answer,Stage Live,Bilbao,Biscay,10,41948.0,28.0,5080.0,0,3,8,1,"Rock,Pop,Hard Rock",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,232,-1,1
Tributo a QUEEN,2024-05-11 18:00:00+00:00,2023-09-21 11:11:00+00:00,2024-05-11 21:59:00+00:00,20.0,20.0,Tributo a Queen,Sala Shoko,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,1,0,"Rock,Hard Rock",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,233,-1,1
Sôber Gira 30 Aniversario + Savia+ Skizoo + Hamlet,2024-05-24 16:00:00+00:00,2024-02-14 17:00:00+00:00,2024-05-24 16:00:00+00:00,22.0,27.0,Sober,Palacio de Exposiciones de León,León,León,1,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,16,0,"Rock,Hard Rock,Metal,Pop Metal",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,99,0,1
AC/DC - Power Up Tour,2024-05-25 19:00:00+00:00,2024-01-31 11:00:00+00:00,2024-05-25 19:00:00+00:00,105.0,362.5,AC/DC,Estadio La Cartuja de Sevilla,Sevilla,Seville,10,27979560.0,82.0,1716398.4314720812,3,3,85,1,"Rock,Hard Rock,Heavy Metal,Metal",4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,115,0,1
AC/DC - Power Up Tour,2024-05-29 19:30:00+00:00,2024-02-16 09:00:00+00:00,2024-05-29 19:30:00+00:00,105.0,360.0,AC/DC,Estadio La Cartuja de Sevilla,Sevilla,Seville,10,27979560.0,82.0,1716398.4314720812,3,3,85,1,"Rock,Hard Rock,Heavy Metal,Metal",4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,103,0,1
ZENOBIA + DEBLER,2024-06-01 19:30:00+00:00,2024-02-20 09:00:00+00:00,2024-06-01 19:30:00+00:00,22.0,22.0,Zenobia,Sala Shoko,Madrid,Madrid,1,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,8,0,"Rock,Hard Rock",1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102,0,1
Queens of the Stone Age,2024-06-08 17:30:00+00:00,2023-11-13 09:00:00+00:00,2024-06-08 17:30:00+00:00,55.0,55.0,Queens of the Stone Age,Marenostrum Fuengirola,Fuengirola,Málaga,9,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,1,1,"Rock,Alternative Rock,Hard Rock",1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,208,0,1
Maiden united (feat. Dennis Stratton),2024-06-23 20:00:00+00:00,2023-12-14 17:00:00+00:00,2024-06-23 20:00:00+00:00,22.0,22.0,Maiden United,SALA BOVEDA,Barcelona,Barcelona,7,5951.0,16.0,1716398.4314720812,0,1,8,0,"Rock,Hard Rock",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,192,0,1
Kamelot + Ad Infinitum + Blackbriar + Frozen Crown,2024-09-14 18:30:00+00:00,2023-08-28 15:32:00+00:00,2024-09-14 18:30:00+00:00,32.0,32.0,Kamelot,Sala Santana 27,Bilbao,Biscay,8,375688.0,50.0,1716398.4314720812,0,7,13,0,"Rock,Alternative Rock,Hard Rock",1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,383,0,1
Kamelot + Ad Infinitum + Blackbriar + Frozen Crown,2024-10-22 16:30:00+00:00,2024-02-16 10:00:00+00:00,2024-10-22 16:30:00+00:00,32.0,32.0,Kamelot,La Riviera,Madrid,Madrid,8,375688.0,50.0,1716398.4314720812,1,7,13,0,"Rock,Alternative Rock,Hard Rock",1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,249,0,1
Orphaned Land,2024-12-03 18:00:00+00:00,2024-01-26 09:00:00+00:00,2024-12-03 18:00:00+00:00,27.0,27.0,Orphaned Land,Sala Razzmatazz 2,Barcelona,Barcelona,10,79812.0,33.0,15200.0,0,4,8,1,"Rock,Alternative Rock,Hard Rock",1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,312,0,1
Das Ich,2025-12-31 20:00:00+00:00,2023-03-01 08:00:00+00:00,2025-12-31 22:00:00+00:00,25.0,25.0,Das Ich,Sala Copérnico,Madrid,Madrid,8,30759.0,27.0,1716398.4314720812,0,6,10,0,"Alternative,Dance/Electronic,Alternative Rock,Club Dance",1.0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1036,-1,1
Rojuu,2024-02-17 20:30:00+00:00,2023-12-19 19:05:00+00:00,2024-02-17 20:30:00+00:00,22.0,22.0,Rojuu,Sala Albéniz,Gijón,Asturias,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,28,0,"Alternative,Alternative Rock,Hip-Hop/Rap",1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1
Juanjo Montserrat y Mansfel,2024-02-22 20:30:00+00:00,2023-11-23 12:00:00+00:00,2024-02-22 20:30:00+00:00,9.0,15.0,Juanjo Monserrat & Mansfeld,La Sospechosa,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,2,0,"Pop Rock,Alternative,Pop,Alternative Rock",2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,91,0,2
Rojuu,2024-02-22 20:00:00+00:00,2024-02-12 13:34:00+00:00,2024-02-22 20:00:00+00:00,22.0,22.0,Rojuu,Escenario Santander,Santander,Cantabria,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,28,0,"Alternative,Alternative Rock,Hip-Hop/Rap",1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1
Paula Mattheus,2024-02-23 20:30:00+00:00,2023-11-23 12:00:00+00:00,2024-02-23 20:30:00+00:00,26.5,26.5,Paula Mattheus en Concierto,Live Las Ventas,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,2,1,1,0,"Other,Alternative,Alternative Rock",1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,1
Las Novias + La Broma Negra,2024-02-23 20:00:00+00:00,2023-11-08 16:04:00+00:00,2024-02-23 20:00:00+00:00,22.0,22.0,Las Novias,Moby Dick Club,Madrid,Madrid,7,2483.0,15.0,667.0,0,1,13,0,"Rock,Alternative,Pop,Alternative Rock",1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,107,0,1
Nathan Fake,2024-02-24 20:30:00+00:00,2023-11-02 13:11:00+00:00,2024-02-24 20:30:00+00:00,20.0,20.0,Nathan Fake,Razzmatazz 3,Barcelona,Barcelona,9,82576.0,34.0,1716398.4314720812,0,4,28,0,"Alternative,Dance/Electronic,Alternative Rock,Club Dance",1.0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,114,0,1
Nathan Fake,2024-02-29 20:00:00+00:00,2023-12-19 09:00:00+00:00,2024-02-29 20:00:00+00:00,20.0,20.0,Nathan Fake,Café Berlín,Madrid,Madrid,9,82576.0,34.0,1716398.4314720812,0,4,28,0,"Alternative,Dance/Electronic,Alternative Rock,Club Dance",1.0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,0,1
Las Novias + La Broma Negra,2024-03-02 19:00:00+00:00,2023-12-19 09:00:00+00:00,2024-03-02 19:00:00+00:00,22.0,22.0,Las Novias,Sala Upload - Poble Espanyol,Barcelona,Barcelona,7,2483.0,15.0,667.0,0,1,13,0,"Rock,Alternative,Pop,Alternative Rock",2.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,74,0,2
Califato ¾,2024-03-09 19:30:00+00:00,2023-11-02 13:10:00+00:00,2024-03-09 19:30:00+00:00,20.0,25.0,CALIFATO ¾,Live Las Ventas,Madrid,Madrid,5,55841.0,44.0,28700.0,2,1,8,0,"Alternative,Alternative Rock",1.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128,0,1
Patriarchy,2024-03-16 21:00:00+00:00,2023-11-14 14:00:00+00:00,2024-03-16 21:00:00+00:00,19.0,19.0,Patriarchy,Sala Specka,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,10,0,"Alternative,Alternative Rock",2.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,2
Patriarchy,2024-03-22 20:30:00+00:00,2024-02-14 11:43:00+00:00,2024-03-22 22:59:00+00:00,19.0,19.0,Patriarchy,Sala Plataforma,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,10,0,"Alternative,Alternative Rock",1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,-1,1
Isaac Delusion,2024-03-23 20:30:00+00:00,2024-02-14 11:43:00+00:00,2024-03-23 20:30:00+00:00,18.0,18.0,Isaac Delusion,Sala El Sol,Madrid,Madrid,7,114893.0,52.0,32200.0,0,4,28,0,"Alternative,Dance/Electronic,Alternative Rock,Club Dance",1.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,1
Isaac Delusion,2024-04-04 19:30:00+00:00,2023-09-14 16:00:00+00:00,2024-04-04 19:30:00+00:00,18.0,18.0,Isaac Delusion,Razzmatazz 3,Barcelona,Barcelona,7,114893.0,52.0,32200.0,0,4,28,0,"Alternative,Dance/Electronic,Alternative Rock,Club Dance",2.0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,203,0,1
Trisomie 21,2024-04-05 19:00:00+00:00,2023-09-14 16:00:00+00:00,2024-04-05 19:00:00+00:00,25.0,25.0,Trisomie 21,WOLF,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,10,0,"Alternative,Dance/Electronic,Alternative Rock",1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,1
Trisomie 21,2024-04-12 19:30:00+00:00,2023-07-13 12:53:00+00:00,2024-04-12 19:30:00+00:00,25.0,25.0,Trisomie 21,The Bassement Club,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,1,1,10,0,"Alternative,Dance/Electronic,Alternative Rock",1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0,1
The New Raemon,2024-04-13 19:30:00+00:00,2023-10-19 14:00:00+00:00,2024-04-13 19:30:00+00:00,25.0,25.0,The New Raemon,Sala Copérnico,Madrid,Madrid,2,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,28,0,"Rock,Alternative,Pop,Alternative Rock",1.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,177,0,1
Pink Turns Blue + Hørd,2024-04-13 19:00:00+00:00,2024-02-13 10:00:00+00:00,2024-04-13 19:00:00+00:00,22.0,22.0,Pink Turns Blue,Sala Upload - Poble Espanyol,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,13,0,"Rock,Alternative Rock,Alternative",1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,0,1
Pink Turns Blue + Hørd,2024-04-18 18:30:00+00:00,2023-10-18 16:30:00+00:00,2024-04-18 18:30:00+00:00,22.0,22.0,Pink Turns Blue,Moby Dick Club,Madrid,Madrid,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,13,0,"Rock,Alternative Rock,Alternative",1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,183,0,1
Niños del Brasil + Serch. + Alqa,2024-04-20 19:30:00+00:00,2023-10-18 16:35:00+00:00,2024-04-20 19:30:00+00:00,22.0,22.0,Niños Del Brasil,WOLF,Barcelona,Barcelona,0,4564084.492307693,60.90461538461538,1716398.4314720812,0,1,13,0,"Alternative,Dance/Electronic,Alternative Rock",1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,1
